estimated_stock_pct,quantity,temperature,unit_price,timestamp_day_of_month,timestamp_day_of_week,timestamp_hour,category_baby products,category_baked goods,category_baking,category_beverages,category_canned foods,category_cheese,category_cleaning products,category_condiments and sauces,category_dairy,category_frozen,category_fruit,category_kitchen,category_meat,category_medicine,category_packaged foods,category_personal care,category_pets,category_refrigerated items,category_seafood,category_snacks,category_spices and herbs,category_vegetables,sales_velocity,stock_turnover
0.61,0.0,-0.07270096463022507,3.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
0.91,2.0,-0.07270096463022507,9.99,6,6,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1978021978021975,21.956043956043956
0.055,0.0,-0.07270096463022507,10.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.475,0.0,-0.07270096463022507,19.19,6,6,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.97,0.0,-0.07270096463022507,3.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
0.37,0.0,-0.07270096463022507,14.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
0.18,1.0,-0.07270096463022507,7.99,6,6,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555555555555555,44.38888888888889
0.66,0.0,-0.07270096463022507,4.99,6,6,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.87,0.0,-0.07270096463022507,6.19,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
0.88,0.0,-0.07270096463022507,5.49,6,6,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.2,0.0,-0.07270096463022507,11.99,6,6,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.63,0.0,-0.07270096463022507,5.49,6,6,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.46,0.0,-0.07270096463022507,5.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
0.22499999999999998,0.0,-0.07270096463022507,9.49,6,6,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.14,0.0,-0.07270096463022507,5.19,6,6,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.26,0.0,-0.07270096463022507,18.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
0.8,0.0,-0.07270096463022507,3.19,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
0.36,0.0,-0.07270096463022507,17.19,6,6,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.85,4.0,-0.07270096463022507,0.49,6,6,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.705882352941177,2.3058823529411763
0.6,0.0,-0.07270096463022507,19.19,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
0.33,5.0,-0.07270096463022507,7.49,6,6,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.15151515151515,113.48484848484848
0.51,0.0,-0.07270096463022507,15.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.9,6.0,-0.07270096463022507,3.99,6,6,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.666666666666666,26.6
0.325,0.0,-0.07270096463022507,12.19,6,6,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.09,0.0,-0.07270096463022507,15.19,6,6,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.57,7.0,-0.07270096463022507,12.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.280701754385966,159.5263157894737
0.345,0.0,-0.07270096463022507,5.49,6,6,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.6,0.0,-0.07270096463022507,5.49,6,6,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.315,0.0,-0.07270096463022507,14.49,6,6,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.09,0.0,-0.07270096463022507,8.99,6,6,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.29,0.0,-0.07270096463022507,4.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
0.52,0.0,-0.07270096463022507,16.19,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
0.8,0.0,-0.07270096463022507,16.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
0.58,3.0,-0.07270096463022507,4.19,6,6,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.172413793103448,21.672413793103452
0.355,2.0,-0.07270096463022507,2.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.633802816901409,14.02816901408451
0.66,4.0,-0.07270096463022507,8.49,6,6,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0606060606060606,51.45454545454545
0.41,0.0,-0.07270096463022507,6.19,6,6,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.03,1.0,-0.07270096463022507,19.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33.333333333333336,649.6666666666666
0.56,0.0,-0.07270096463022507,8.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
0.37,0.0,-0.07270096463022507,8.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
0.55,3.0,-0.07270096463022507,17.19,6,6,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.454545454545454,93.76363636363637
0.6599999999999999,0.0,-0.07270096463022507,4.99,6,6,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.39,0.0,-0.07270096463022507,8.19,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
0.74,0.0,-0.07270096463022507,7.49,6,6,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.43,0.0,-0.07270096463022507,16.19,6,6,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.37,0.0,-0.07270096463022507,6.49,6,6,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.345,0.0,-0.07270096463022507,5.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
0.43,0.0,-0.07270096463022507,7.19,6,6,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.23,0.0,-0.07270096463022507,10.99,6,6,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.545,0.0,-0.07270096463022507,11.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
0.78,0.0,-0.07270096463022507,10.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
0.28,3.0,-0.07270096463022507,7.19,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.714285714285714,77.03571428571428
0.93,0.0,-0.07270096463022507,3.99,6,6,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.93,0.0,-0.07270096463022507,9.49,6,6,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.19,10.0,-0.07270096463022507,4.49,6,6,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52.63157894736842,236.31578947368425
0.35,4.0,-0.07270096463022507,5.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.428571428571429,68.45714285714287
0.645,2.0,-0.07270096463022507,12.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.1007751937984493,40.27906976744186
0.5,0.0,-0.07270096463022507,8.19,6,6,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.03,0.0,-0.07270096463022507,14.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
0.15,0.0,-0.07270096463022507,10.19,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
0.16333333333333333,0.0,-0.07270096463022507,2.19,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
0.43,0.0,-0.07270096463022507,9.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
0.96,2.0,-0.07270096463022507,1.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0833333333333335,3.104166666666667
0.41,0.0,-0.07270096463022507,12.99,6,6,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.5900000000000001,9.0,-0.07270096463022507,1.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.254237288135592,22.72881355932203
0.14,4.0,-0.07270096463022507,17.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.57142857142857,513.9999999999999
0.25,0.0,-0.07270096463022507,7.49,6,6,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.76,0.0,-0.07270096463022507,5.49,6,6,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.87,0.0,-0.07270096463022507,13.99,6,6,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.63,0.0,-0.07270096463022507,4.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
0.8,0.0,-0.07270096463022507,8.19,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
0.24,0.0,-0.07270096463022507,23.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
0.72,1.0,-0.07270096463022507,18.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.3888888888888888,25.680555555555554
0.14,0.0,-0.07270096463022507,1.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
0.68,2.0,-0.07270096463022507,1.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.941176470588235,5.852941176470588
0.75,2.0,-0.07270096463022507,7.19,6,6,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,19.173333333333336
0.6000000000000001,0.0,-0.07270096463022507,9.99,6,6,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.48,0.0,-0.07270096463022507,2.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
0.93,0.0,-0.07270096463022507,5.19,6,6,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.8033333333333333,0.0,-0.07270096463022507,14.19,6,6,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.5599999999999999,6.0,-0.07270096463022507,4.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.714285714285715,53.46428571428572
0.6,2.0,-0.07270096463022507,3.99,6,6,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,13.3
0.57,8.0,-0.07270096463022507,6.49,6,6,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.035087719298247,91.08771929824563
0.76,0.0,-0.07270096463022507,7.49,6,6,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.10500000000000001,3.0,-0.07270096463022507,8.99,6,6,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57142857142857,256.85714285714283
0.36,0.0,-0.07270096463022507,18.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
0.31,2.0,-0.07270096463022507,8.19,6,6,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.451612903225807,52.83870967741935
0.81,0.0,-0.07270096463022507,15.99,6,6,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.39,7.0,-0.07270096463022507,18.19,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.94871794871795,326.4871794871795
0.42,2.0,-0.07270096463022507,8.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.761904761904762,42.80952380952381
0.08,4.0,-0.07270096463022507,14.19,6,6,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,709.5
0.97,1.0,-0.07270096463022507,1.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0309278350515465,2.0515463917525776
0.325,0.0,-0.07270096463022507,8.19,6,6,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.44,0.0,-0.07270096463022507,5.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
0.16666666666666666,0.0,-0.07270096463022507,11.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
0.66,2.0,-0.07270096463022507,12.19,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0303030303030303,36.93939393939394
0.21,0.0,-0.07270096463022507,0.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
0.46,0.0,-0.07270096463022507,14.99,6,6,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.26,1.0,-0.07270096463022507,11.19,6,6,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.846153846153846,43.03846153846153
0.22,2.0,-0.07270096463022507,8.19,6,6,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.090909090909092,74.45454545454545
0.67,0.0,-0.07270096463022507,8.49,6,6,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.83,0.0,-0.07270096463022507,4.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
0.26,0.0,-0.07270096463022507,0.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
0.8,1.0,-0.07270096463022507,8.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.25,11.237499999999999
0.11,4.0,-0.07270096463022507,2.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36.36363636363637,108.72727272727273
0.22,0.0,-0.07270096463022507,19.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
0.36,0.0,-0.07270096463022507,14.99,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
0.26,0.0,-0.07270096463022507,5.19,6,6,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.22,0.0,-0.07270096463022507,8.49,6,6,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.96,0.0,-0.07270096463022507,15.49,6,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
0.01,2.0,0.3782142857142857,11.19,7,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200.0,2238.0
0.295,2.0,0.3782142857142857,1.49,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.779661016949153,10.101694915254237
0.3433333333333333,0.0,0.3782142857142857,14.19,7,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.26,0.0,0.3782142857142857,5.99,7,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.415,0.0,0.3782142857142857,8.19,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
0.43,4.0,0.3782142857142857,0.49,7,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.30232558139535,4.558139534883721
0.755,0.0,0.3782142857142857,12.49,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
0.48,3.0,0.3782142857142857,12.49,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.25,78.0625
0.8,0.0,0.3782142857142857,9.49,7,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.565,0.0,0.3782142857142857,11.19,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
0.26,0.0,0.3782142857142857,16.19,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
0.53,10.0,0.3782142857142857,3.99,7,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.867924528301884,75.28301886792454
0.85,0.0,0.3782142857142857,2.99,7,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.48,0.0,0.3782142857142857,19.99,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
0.6799999999999999,0.0,0.3782142857142857,20.49,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
0.29,0.0,0.3782142857142857,8.19,7,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.225,0.0,0.3782142857142857,20.49,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
0.15,0.0,0.3782142857142857,6.99,7,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.305,4.0,0.3782142857142857,8.49,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.114754098360656,111.34426229508198
0.47,0.0,0.3782142857142857,12.49,7,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.625,0.0,0.3782142857142857,18.19,7,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.4,0.0,0.3782142857142857,10.19,7,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.54,0.0,0.3782142857142857,6.19,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
0.5933333333333334,3.0,0.3782142857142857,8.19,7,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.056179775280898,41.41011235955056
0.18,0.0,0.3782142857142857,8.19,7,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.42500000000000004,0.0,0.3782142857142857,10.49,7,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.825,5.0,0.3782142857142857,4.99,7,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0606060606060606,30.242424242424246
0.43500000000000005,1.0,0.3782142857142857,3.49,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.2988505747126435,8.022988505747126
0.555,0.0,0.3782142857142857,14.49,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
0.08,0.0,0.3782142857142857,7.99,7,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.51,2.0,0.3782142857142857,6.19,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.9215686274509802,24.27450980392157
0.95,0.0,0.3782142857142857,5.99,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
0.77,4.0,0.3782142857142857,5.49,7,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.194805194805195,28.51948051948052
0.13,5.0,0.3782142857142857,7.49,7,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.46153846153846,288.0769230769231
0.88,0.0,0.3782142857142857,16.49,7,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.28,1.0,0.3782142857142857,11.99,7,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.571428571428571,42.82142857142857
0.31,0.0,0.3782142857142857,14.99,7,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.02,0.0,0.3782142857142857,9.49,7,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.31,0.0,0.3782142857142857,5.19,7,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.25,0.0,0.3782142857142857,1.99,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
0.56,0.0,0.3782142857142857,17.19,7,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.93,0.0,0.3782142857142857,5.19,7,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.16,4.0,0.3782142857142857,0.49,7,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.0,12.25
0.84,0.0,0.3782142857142857,15.49,7,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.44,8.0,0.3782142857142857,20.49,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.181818181818183,372.5454545454545
0.235,0.0,0.3782142857142857,3.99,7,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.86,4.0,0.3782142857142857,3.99,7,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.651162790697675,18.558139534883722
0.37,0.0,0.3782142857142857,3.49,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
0.87,0.0,0.3782142857142857,4.19,7,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.31,0.0,0.3782142857142857,15.19,7,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.27,4.0,0.3782142857142857,10.99,7,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.814814814814813,162.8148148148148
0.32,0.0,0.3782142857142857,5.49,7,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.09,0.0,0.3782142857142857,8.49,7,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.88,0.0,0.3782142857142857,6.49,7,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.77,5.0,0.3782142857142857,11.19,7,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4935064935064934,72.66233766233765
0.17,0.0,0.3782142857142857,5.99,7,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.59,2.0,0.3782142857142857,8.99,7,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3898305084745766,30.474576271186443
